npi,np_last_orgname,np_entity_code,np_city,np_state,p_type,place_of_service,HCPCS,hcpcs_description,unique_beneficiary,bene_day_srvc_cnt,avg_medicare_allowed,avg_medicare_pymt,ZIP
1396009346,PARAMUS ENDOSCOPY LLC,O,PARAMUS,NJ,Ambulatory Surgical Center,F,43242,"Ultrasound guided needle aspiration or biopsy of esophagus, stomach, and/or upper small bowel using an endoscope",24,24,696.4,545.98,07652
1396009346,PARAMUS ENDOSCOPY LLC,O,PARAMUS,NJ,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",12,12,696.4,545.98,07652
1396009346,PARAMUS ENDOSCOPY LLC,O,PARAMUS,NJ,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,98,111,461.12972973,361.08432432,07652
1396009346,PARAMUS ENDOSCOPY LLC,O,PARAMUS,NJ,Ambulatory Surgical Center,F,44364,Removal of small bowel polyps or growths using an endoscope,27,29,360.20689655,282.40344828,07652
1396009346,PARAMUS ENDOSCOPY LLC,O,PARAMUS,NJ,Ambulatory Surgical Center,F,44365,Removal of small bowel polyps or growths using an endoscope,63,75,687.11466667,538.70026667,07652
1396175246,"MEMORIAL HERMANN BAY AREA ENDOSCOPY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,27,599.01,454.20555556,77034
1396709077,RMC SURGERY CENTER INC,O,RIVERSIDE,CA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",13,14,599.24357143,447.53,92506
1396727418,"ENDOSCOPY CENTER OF LITTLE ROCK,LLC",O,LITTLE ROCK,AR,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,15,550.54,390.89066667,72212
1396738936,WARREN GASTRO ENDOSCOPY CTR INC,O,WARREN,OH,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,22,25,542.35,425.2,44483
1396812491,"VALLEY ENDOSCOPY CENTER, INC",O,SAINT CLAIRSVILLE,OH,Ambulatory Surgical Center,F,43216,Removal of esophageal polyps or growths using an endoscope,55,56,420.29053571,316.49053571,43950
1396812491,"VALLEY ENDOSCOPY CENTER, INC",O,SAINT CLAIRSVILLE,OH,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,14,15,495.29,388.31,43950
1396812491,"VALLEY ENDOSCOPY CENTER, INC",O,SAINT CLAIRSVILLE,OH,Ambulatory Surgical Center,F,44377,Biopsy of small bowel using an endoscope,20,20,458.144,348.347,43950
1396825386,"HUDSON VALLEY ENDOSCOPY CENTER, INC",O,FISHKILL,NY,Ambulatory Surgical Center,F,43237,"Ultrasound examination of esophagus, stomach, and/or upper small bowel using an endoscope",56,56,567.875,419.4225,12524
1396825386,"HUDSON VALLEY ENDOSCOPY CENTER, INC",O,FISHKILL,NY,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",14,14,556.28571429,428.45928571,12524
1396825386,"HUDSON VALLEY ENDOSCOPY CENTER, INC",O,FISHKILL,NY,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",13,13,599.07692308,433.54461538,12524
1396825386,"HUDSON VALLEY ENDOSCOPY CENTER, INC",O,FISHKILL,NY,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,211,216,649.0,487.40625,12524
1396896684,DREYER-MERCY AMBULATORY SURGERY CENTER PARTNERSHIP,O,AURORA,IL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,27,622.53,488.06,60506
1396896684,DREYER-MERCY AMBULATORY SURGERY CENTER PARTNERSHIP,O,AURORA,IL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",32,32,622.53,472.808125,60506
1407247208,COLONOSCOPY AND ENDOSCOPY CENTER LLC,O,DAYTON,OH,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,42,45,578.8,433.21688889,45415
1407829773,LA JOLLA ENDOSCOPY CENTER LP,O,LA JOLLA,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,16,17,687.79,527.56823529,92037
1407851090,WICHITA FALLS ENDOSCOPY CENTER,O,WICHITA FALLS,TX,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",43,43,567.82976744,433.71325581,76301
1407873292,"SURGERY CENTER OF VOLUSIA, LLC",O,PORT ORANGE,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",36,37,548.1,412.24189189,32129
1407873292,"SURGERY CENTER OF VOLUSIA, LLC",O,PORT ORANGE,FL,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,12,13,548.1,429.71,32129
1407964950,SURGERY CENTER OF ENID INC,O,ENID,OK,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,50,52,562.68711538,441.14692308,73703
1417141623,"FAYETTEVILLE GASTROENTEROLOGY ASSOCIATES, P.A.",O,FAYETTEVILLE,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,160,168,537.41119048,421.18964286,28304
1417141623,"FAYETTEVILLE GASTROENTEROLOGY ASSOCIATES, P.A.",O,FAYETTEVILLE,NC,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",69,69,502.09130435,388.76869565,28304
1417141623,"FAYETTEVILLE GASTROENTEROLOGY ASSOCIATES, P.A.",O,FAYETTEVILLE,NC,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",93,93,555.28,435.34,28304
1417193939,"PARK ENDOSCOPY CENTER, LLC",O,KINSTON,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,16,16,546.4,427.21125,28501
1417911322,TRIANGLE GASTROENTEROLOGY PLLC,O,RALEIGH,NC,Ambulatory Surgical Center,F,43250,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",13,13,599.46,469.98,27604
1417916800,TULSA OK ENDOSCOPY ASC LLC,O,TULSA,OK,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,396,435,542.09901149,421.18393103,74135
1417916800,TULSA OK ENDOSCOPY ASC LLC,O,TULSA,OK,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",38,38,547.13,419.73421053,74135
1417944778,MERRIMACK VALLEY ENDOSCOPY CENTER,O,HAVERHILL,MA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,18,18,632.24166667,492.61055556,01830
1417949280,CLEARWATER AMBULATORY SURGICAL CENTERS INC,O,CLEARWATER,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,43,46,573.14173913,444.36956522,33756
1417957796,"ENDOSCOPY CENTER OF MONROE, INC.",O,MONROE,LA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",13,14,538.76,405.97714286,71201
1417987595,ENDOSCOPY CENTER OF NORTH BALTIMORE,O,TOWSON,MD,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,51,58,595.84,442.31931034,21286
1427027721,WEST MONROE ENDOSCOPY CENTER ASC LLC,O,WEST MONROE,LA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,39,39,538.76,422.29666667,71291
1427029396,MAYO CLINIC ARIZONA,O,SCOTTSDALE,AZ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,33,37,537.27486486,404.2,85259
1427051796,SOUTH BEND IN ENDOSCOPY ASC LLC,O,SOUTH BEND,IN,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,23,25,595.29,466.71,46635
1427051796,SOUTH BEND IN ENDOSCOPY ASC LLC,O,SOUTH BEND,IN,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",30,31,595.29,452.01806452,46635
1427127919,"OSU INTERNAL MEDICINE, LLC",O,DUBLIN,OH,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,20,20,588.859,451.4205,43017
1427152073,PATIENT PARTNERS LLC,O,GALLATIN,TN,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,23,23,587.11,456.56478261,37066
1427212919,NORTH BAY ENDOSCOPY CENTER LLC,O,PETALUMA,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,18,21,794.51,615.10142857,94954
1427326677,"ENCINITAS ENDOSCOPY CENTER, LLC",O,ENCINITAS,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,40,42,687.79,533.16380952,92024
1427491547,"MEMORIAL HERMANN TEXAS INTERNATIONAL ENDOSCOPY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43202,Biopsy of esophagus using an endoscope,22,26,575.97153846,433.31,77030
1427491547,"MEMORIAL HERMANN TEXAS INTERNATIONAL ENDOSCOPY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43237,"Ultrasound examination of esophagus, stomach, and/or upper small bowel using an endoscope",85,86,588.56232558,448.48872093,77030
1427491547,"MEMORIAL HERMANN TEXAS INTERNATIONAL ENDOSCOPY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43238,Ultrasound guided needle aspiration or biopsies of esophagus using an endoscope,81,81,595.31246914,464.95654321,77030
1427491547,"MEMORIAL HERMANN TEXAS INTERNATIONAL ENDOSCOPY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43244,Tying of dilated veins of stomach and/or esophagus using an endoscope,17,21,513.43857143,396.01904762,77030
1427491547,"MEMORIAL HERMANN TEXAS INTERNATIONAL ENDOSCOPY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,18,26,591.32884615,458.08923077,77030
1427491547,"MEMORIAL HERMANN TEXAS INTERNATIONAL ENDOSCOPY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",15,15,539.11,416.73133333,77030
1427491547,"MEMORIAL HERMANN TEXAS INTERNATIONAL ENDOSCOPY CENTER, LLC",O,HOUSTON,TX,Ambulatory Surgical Center,F,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",18,18,599.01,461.65888889,77030
1437107844,THE CENTER FOR GASTROINTESTINAL HEALTH AT HEALTH PARK LLC,O,GRAND BLANC,MI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,38,43,639.28906977,496.70953488,48439
1437114378,"EMERALD COAST SURGERY CENTER, LP",O,FORT WALTON BEACH,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,131,156,572.85801282,441.46788462,32547
1437175627,"PUEBLO ENDOSCOPY SUITES, LLC",O,PUEBLO,CO,Ambulatory Surgical Center,F,43244,Tying of dilated veins of stomach and/or esophagus using an endoscope,12,14,477.36,374.255,81003
1437191731,EL DORADO SURGERY CENTER LP,O,TUCSON,AZ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,39,48,571.35,447.94,85712
1437205028,"CENTRAL UTAH CLINIC, P.C.",O,AMERICAN FORK,UT,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,87,98,593.52632653,464.51969388,84003
1437477619,"NPS ASSOCIATES, LLC",O,MIDLAND,MI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,70,79,581.97,448.66772152,48640
1447212121,"CHRISTUS SANTA ROSA OUTPATIENT SURGERY - NEW BRAUNFELS, LP",O,NEW BRAUNFELS,TX,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,30,37,558.16405405,425.81108108,78130
1447212121,"CHRISTUS SANTA ROSA OUTPATIENT SURGERY - NEW BRAUNFELS, LP",O,NEW BRAUNFELS,TX,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",16,16,565.81,420.81625,78130
1447212204,CONWAY OUTPATIENT SURGERY CENTER,O,CONWAY,AR,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,57,57,132.20859649,103.65403509,72032
1447212337,"PUGET SOUND GASTROENTEROLOGY, PS",O,KIRKLAND,WA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,12,15,655.66,514.04,98034
1447226394,BGC HOLDINGS INC,O,JACKSONVILLE,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,106,115,575.43234783,444.62904348,32256
1447226394,BGC HOLDINGS INC,O,JACKSONVILLE,FL,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",35,35,547.30971429,422.43657143,32256
1447226394,BGC HOLDINGS INC,O,JACKSONVILLE,FL,Ambulatory Surgical Center,F,43255,"Control of bleeding of esophagus, stomach, and/or upper small bowel using an endoscope",11,11,580.48,455.09,32256
1447234919,GEN GASTRO LLC,O,BETTENDORF,IA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",43,43,592.28,457.26372093,52722
1447251327,GREAT FALLS CLINIC SURGERY CENTER LLC,O,GREAT FALLS,MT,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,31,37,533.37351351,401.12648649,59405
1447254172,SURGICENTER OF BALTIMORE LLC,O,OWINGS MILLS,MD,Ambulatory Surgical Center,F,43250,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",78,82,592.20682927,451.05390244,21117
1447269790,WEST BEND SURGERY CENTER LLC,O,WEST BEND,WI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,15,15,605.27,473.22466667,53095
1447320213,"FREEHOLD ENDOSCOPY ASSOCIATES, LLC",O,FREEHOLD,NJ,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",15,15,696.4,542.49133333,07728
1447324132,"ENDOCENTER, LLC",O,COVINGTON,LA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,14,553.79,431.27357143,70433
1447385158,"HARBIN CLINIC, LLC",O,ROME,GA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,207,230,566.04391304,420.02347826,30165
1447539861,"VAIL VALLEY SURGERY CENTER, LLC",O,EDWARDS,CO,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,31,598.80354839,462.92064516,81632
1457317398,SANTA ROSA SURGERY CENTER LP,O,SANTA ROSA,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,31,34,798.49235294,621.36941176,95403
1457325573,ST GEORGE ENDOSCOPY CENTER LLC,O,ST GEORGE,UT,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,23,26,594.63,450.21884615,84790
1457428005,FLEMING ISLAND SURGERY CENTER,O,ORANGE PARK,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,47,47,580.48,453.56468085,32003
1457448912,"GLADIOLUS SURGERY CENTER , LLC",O,FORT MYERS,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,28,28,590.37,462.85,33908
1457593980,SUTTER VALLEY MEDICAL FOUNDATION,O,YUBA CITY,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,67,67,671.57,526.51,95991
1457640112,"MID-MICHIGAN ENDOSCOPY CENTER, PLLC",O,FLINT,MI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,43,46,646.81,495.47369565,48532
1457682064,"PIEDMONT HEALTHCARE, PA",O,STATESVILLE,NC,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,30,35,581.6,442.94228571,28625
1467442657,"HOLY REDEEMER AMBULATORY SURGERY CENTER, LLC",O,HUNTINGDON VALLEY,PA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,11,12,612.3,480.04,19006
1467474585,"NORTH SHORE ENDOSCOPY CENTER, LTD",O,WESTLAKE,OH,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,87,91,580.46307692,440.93758242,44145
1467491407,"DEARBORN SURGERY CENTER, LLC",O,DEARBORN,MI,Ambulatory Surgical Center,F,43270,"Destruction of growths on esophagus, stomach, and/or upper small bowel using an endoscope",23,30,578.59,453.61,48124
1467535773,AMBULATORY ENDOSCOPIC SURGICAL CENTER OF BUCKS COUNTY LLC,O,YARDLEY,PA,Ambulatory Surgical Center,F,44360,Examination of small bowel using an endoscope,28,29,612.3,480.04,19067
1467535773,AMBULATORY ENDOSCOPIC SURGICAL CENTER OF BUCKS COUNTY LLC,O,YARDLEY,PA,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,111,138,612.3,475.81152174,19067
1467544684,"TOWNE CENTRE SURGERY CENTER, LLC",O,SAGINAW,MI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,25,572.11,448.038,48604
1467696815,MORRIS COUNTY SURGICAL CENTER LLC,O,PARSIPPANY,NJ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,13,13,641.45,502.9,07054
1467768549,"CENTRAL OHIO ENDOSCOPY CENTER, LLC.",O,COLUMBUS,OH,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,21,24,596.51,466.84708333,43222
1467783688,PREMIER SURGICAL CENTER LLC,O,TAVARES,FL,Ambulatory Surgical Center,F,43250,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",94,94,561.835,439.54638298,32778
1467783688,PREMIER SURGICAL CENTER LLC,O,TAVARES,FL,Ambulatory Surgical Center,F,44361,Biopsy of small bowel using an endoscope,17,17,534.12764706,413.18647059,32778
1467788729,"WATERFORD SURGICAL CENTER, LLC",O,WATERFORD,MI,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,33,35,590.85,449.97142857,48327
1477070340,BAPTIST SURGERY AND ENDOSCOPY CENTERS LLC,O,BOCA RATON,FL,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,17,17,584.28,458.07,33496
1477516532,"SPECIALTY SURGICARE OF LAS VEGAS, LP",O,LAS VEGAS,NV,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,20,20,672.33,522.785,89128
1477519262,THREE RIVERS SURGICAL CARE LP,O,MUSKOGEE,OK,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,214,218,532.79146789,412.06743119,74401
1477519262,THREE RIVERS SURGICAL CARE LP,O,MUSKOGEE,OK,Ambulatory Surgical Center,F,43250,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",12,12,542.75,419.11,74401
1477519262,THREE RIVERS SURGICAL CARE LP,O,MUSKOGEE,OK,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",25,25,542.75,411.5116,74401
1477527398,TEMECULA CA ENDOSCOPY ASC LP,O,MURRIETA,CA,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,57,59,509.74881356,399.63881356,92562
1477527398,TEMECULA CA ENDOSCOPY ASC LP,O,MURRIETA,CA,Ambulatory Surgical Center,F,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",144,150,660.99,518.21,92562
1477584621,HANOVER NJ ENDOSCOPY ASC LLC,O,WHIPPANY,NJ,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,39,41,641.45,496.59024389999985,07981
1477615284,"ROCKY MOUNTAIN ENDOSCOPY CENTERS, LLC",O,LAKEWOOD,CO,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,15,17,618.69,484.95235294,80227
1477698009,MANCHESTER AMBULATORY SURGERY CENTER LP,O,DES PERES,MO,Ambulatory Surgical Center,F,43249,Balloon dilation of esophagus using an endoscope,15,17,584.61,458.34,63131
